,initial_angle,arc_length,incidence angle,distance from mirror
2055,0.0411041104110411,0.00027507070135967637,-4.38358575985948e-05,-3.2066401412689718e-09
2056,0.04112411241124113,0.00027522156408017295,-4.389997014788959e-05,-3.2132630101952023e-09
2057,0.04114411441144115,0.00027537245167923646,-4.396414527508689e-05,-3.2198966545206394e-09
2058,0.041164116411641166,0.0002755233641896325,-4.402838306257437e-05,-3.2265410883372917e-09
2059,0.041184118411841185,0.00027567430161694003,-4.40926835243829e-05,-3.2331963245515478e-09
2060,0.041204120412041204,0.0002758252639688107,-4.415704667981714e-05,-3.239862376169994e-09
2061,0.04122412241224122,0.0002759762512589611,-4.422147256334323e-05,-3.246539256478794e-09
2062,0.04124412441244125,0.0002761272635004625,-4.4285961207828535e-05,-3.253226978747832e-09
2063,0.04126412641264127,0.00027627830071428363,-4.4350512666012555e-05,-3.259925556612446e-09
2064,0.041284128412841285,0.0002764293628986786,-4.4415126933563684e-05,-3.2666350027072094e-09
2065,0.041304130413041304,0.0002765804500718573,-4.44798040561997e-05,-3.273355330565604e-09
2066,0.04132413241324132,0.00027673156225158926,-4.454454407870509e-05,-3.2800865537165044e-09
2067,0.04134413441344135,0.0002768826994474155,-4.46093470250134e-05,-3.286828685333506e-09
2068,0.04136413641364137,0.0002770338616631526,-4.467421290476795e-05,-3.2935817383425013e-09
2069,0.041384138413841386,0.00027718504892246324,-4.473914177747585e-05,-3.3003457265717478e-09
2070,0.041404140414041404,0.00027733626123196725,-4.4804133659776545e-05,-3.3071206630977687e-09
2071,0.04142414241424142,0.0002774874985970087,-4.4869188565156e-05,-3.313906560947912e-09
2072,0.04144414441444145,0.0002776387610445248,-4.493430656132048e-05,-3.320703434135814e-09
2073,0.04146414641464147,0.0002777900485803866,-4.499948766305221e-05,-3.3275112957394e-09
2074,0.041484148414841486,0.00027794136121445524,-4.506473189519654e-05,-3.334330159026058e-09
2075,0.041504150415041505,0.0002780926989658861,-4.513003930588839e-05,-3.3411600376965975e-09
2076,0.04152415241524152,0.0002782440618351533,-4.519540989635743e-05,-3.3480009446162155e-09
2077,0.04154415441544154,0.0002783954498334775,-4.5260843694821136e-05,-3.354852893145639e-09
2078,0.04156415641564157,0.00027854686299308743,-4.5326340782320344e-05,-3.3617158976170467e-09
2079,0.041584158415841586,0.0002786983013103716,-4.539190114978247e-05,-3.368589970745499e-09
2080,0.041604160416041605,0.0002788497648051108,-4.545752484698301e-05,-3.375475126321017e-09
2081,0.041624162416241624,0.0002790012534796393,-4.5523211879798765e-05,-3.3823713773489694e-09
2082,0.04164416441644164,0.0002791527673567261,-4.55889623054739e-05,-3.389278737780233e-09
2083,0.04166416641664167,0.00027930430644265404,-4.565477613984469e-05,-3.3961972208247098e-09
2084,0.04168416841684169,0.0002794558707524797,-4.572065342075781e-05,-3.4031268401052054e-09
2085,0.041704170417041705,0.00027960746029258575,-4.5786594164304575e-05,-3.4100676088575944e-09
2086,0.041724172417241724,0.00027975907508269026,-4.585259842005946e-05,-3.4170195409427968e-09
2087,0.04174417441744174,0.0002799107151332335,-4.591866621425844e-05,-3.423982649808406e-09
2088,0.04176417641764177,0.00028006238045213554,-4.598479756686253e-05,-3.4309569487960285e-09
2089,0.04178417841784179,0.0002802140710585319,-4.605099252601248e-05,-3.437942451777456e-09
2090,0.041804180418041806,0.0002803657869608988,-4.611725111299337e-05,-3.444939172144744e-09
2091,0.041824182418241825,0.0002805175281716678,-4.6183573359112366e-05,-3.4519471234838923e-09
2092,0.04184418441844184,0.0002806692947107492,-4.624995931443904e-05,-3.4589663197417007e-09
2093,0.04186418641864187,0.00028082108657512527,-4.631640897137183e-05,-3.4659967738106702e-09
2094,0.04188418841884189,0.00028097290378089246,-4.6382922370457286e-05,-3.4730384994802685e-09
2095,0.041904190419041906,0.00028112474634852243,-4.644949956310308e-05,-3.4800915107590565e-09
2096,0.041924192419241925,0.0002812766142887772,-4.6516140576417945e-05,-3.487155821216999e-09
2097,0.041944194419441944,0.0002814285076065631,-4.65828454227876e-05,-3.494231444160174e-09
2098,0.04196419641964196,0.00028158042632740515,-4.6649614166348455e-05,-3.5013183938721012e-09
2099,0.04198419841984199,0.0002817323704442497,-4.671644678941284e-05,-3.5084166831216335e-09
2100,0.04200420042004201,0.00028188433998858247,-4.678334337115332e-05,-3.515526326496112e-09
2101,0.042024202420242025,0.00028203633495892935,-4.685030390785497e-05,-3.52264733704933e-09
2102,0.042044204420442044,0.0002821883553730135,-4.69173284441195e-05,-3.529779728747127e-09
2103,0.04206420642064206,0.0002823404012504545,-4.6984417029284826e-05,-3.5369235156603965e-09
2104,0.04208420842084209,0.0002824924725906526,-4.7051569661864725e-05,-3.5440787109173026e-09
2105,0.04210421042104211,0.00028264456940917386,-4.711878638101776e-05,-3.551245328418439e-09
2106,0.042124212421242126,0.00028279669172424145,-4.718606723252827e-05,-3.5584233822047866e-09
2107,0.042144214421442144,0.00028294883954454363,-4.7253412238325774e-05,-3.5656128858786883e-09
2108,0.04216421642164216,0.00028310101288066584,-4.732082142498319e-05,-3.5728138531429705e-09
2109,0.04218421842184219,0.00028325321174774783,-4.738829483062454e-05,-3.580026297929139e-09
2110,0.04220422042204221,0.0002834054361539961,-4.745583247586094e-05,-3.5872502338507946e-09
2111,0.042224222422242226,0.00028355768611656003,-4.75234344038406e-05,-3.5944856749596885e-09
2112,0.042244224422442245,0.0002837099616479576,-4.759110064606004e-05,-3.601732635100363e-09
2113,0.04226422642264226,0.00028386226275532966,-4.7658831220466044e-05,-3.6089911278712985e-09
2114,0.04228422842284229,0.0002840145894557867,-4.772662617011012e-05,-3.6162611673597393e-09
2115,0.04230423042304231,0.0002841669417574853,-4.7794485515525756e-05,-3.6235427672365288e-09
2116,0.042324232423242326,0.00028431931967754827,-4.7862409299751444e-05,-3.630835941614829e-09
2117,0.042344234423442345,0.00028447172322434804,-4.793039754387209e-05,-3.638140704200039e-09
2118,0.042364236423642364,0.00028462415240886795,-4.7998450275527066e-05,-3.645457068833758e-09
2119,0.04238423842384238,0.0002847766072506264,-4.806656754376479e-05,-3.652785049782515e-09
2120,0.04240424042404241,0.00028492908775035327,-4.8134749350489995e-05,-3.6601246604177056e-09
2121,0.04242424242424243,0.0002850815939334238,-4.8202995759478925e-05,-3.6674759153135485e-09
2122,0.042444244424442445,0.00028523412580509365,-4.8271306783976626e-05,-3.6748388280852577e-09
2123,0.042464246424642464,0.0002853866833768012,-4.833968245273853e-05,-3.682213412657363e-09
2124,0.04248424842484248,0.0002855392666652954,-4.8408122807903456e-05,-3.6895996832252223e-09
2125,0.04250425042504251,0.0002856918756785006,-4.847662786942137e-05,-3.696997653567892e-09
2126,0.04252425242524253,0.00028584451042543656,-4.8545197659984195e-05,-3.704407337527678e-09
2127,0.042544254425442546,0.0002859971709303717,-4.861383224059999e-05,-3.711828749704361e-09
2128,0.042564256425642565,0.00028614985719581517,-4.8682531617617846e-05,-3.7192619036493885e-09
2129,0.04258425842584258,0.000286302569234543,-4.875129582315746e-05,-3.726706813425169e-09
2130,0.04260426042604261,0.0002864553070633031,-4.882012489935939e-05,-3.734163493302091e-09
2131,0.04262426242624263,0.0002866080706922652,-4.8889018871801276e-05,-3.741631957241344e-09
2132,0.042644264426442646,0.00028676086012975567,-4.8957977761414286e-05,-3.749112219124181e-09
2133,0.042664266426642665,0.00028691367539981493,-4.9027001628677604e-05,-3.7566042936182624e-09
2134,0.042684268426842684,0.0002870665164984518,-4.9096090463577756e-05,-3.76410819402349e-09
2135,0.0427042704270427,0.0002872193834500705,-4.916524432747625e-05,-3.771623935049419e-09
2136,0.04272427242724273,0.0002873722762664722,-4.923446325006114e-05,-3.779151530799747e-09
2137,0.04274427442744275,0.00028752519495169173,-4.9303747241479046e-05,-3.7866909950043115e-09
2138,0.042764276427642765,0.0002876781395241428,-4.9373096348070936e-05,-3.794242342115854e-09
2139,0.042784278427842784,0.0002878311099949125,-4.944251059770992e-05,-3.80180558623802e-09
2140,0.0428042804280428,0.00028798410637816374,-4.951199002600986e-05,-3.809380741639571e-09
2141,0.04282428242824283,0.00028813712868039555,-4.958153464934656e-05,-3.8169678222198e-09
2142,0.04284428442844285,0.0002882901769187539,-4.9651144510835925e-05,-3.82456684241966e-09
2143,0.042864286428642866,0.00028844325110950986,-4.972081965141525e-05,-3.832177816651522e-09
2144,0.042884288428842884,0.00028859635125870177,-4.97905600862458e-05,-3.839800758829075e-09
2145,0.0429042904290429,0.000288749477377535,-4.9860365843548496e-05,-3.847435683134302e-09
2146,0.04292429242924293,0.00028890262947774885,-4.993023695286287e-05,-3.8550826037878076e-09
2147,0.04294429442944295,0.00028905580757996636,-5.000017346602548e-05,-3.862741535469879e-09
2148,0.042964296429642966,0.000289209011695209,-5.007017541074877e-05,-3.870412492393728e-09
2149,0.042984298429842985,0.00028936224181963407,-5.014024277744838e-05,-3.878095488033219e-09
2150,0.043004300430043,0.0002895154979861817,-5.021037564891204e-05,-3.885790537726088e-09
2151,0.04302430243024303,0.0002896687801934394,-5.028057402160764e-05,-3.893497655094304e-09
2152,0.04304430443044305,0.0002898220884632844,-5.03508379505695e-05,-3.901216854945751e-09
2153,0.043064306430643066,0.00028997542280265887,-5.042116745326411e-05,-3.908948151347686e-09
2154,0.043084308430843085,0.00029012878322446435,-5.0491562562147726e-05,-3.916691558679836e-09
2155,0.043104310431043104,0.00029028216973549605,-5.056202329431409e-05,-3.924447091023655e-09
2156,0.04312431243124312,0.0002904355823595328,-5.063254970955067e-05,-3.932214763336268e-09
2157,0.04314431443144315,0.0002905890211060338,-5.070314183164442e-05,-3.939994589862578e-09
2158,0.04316431643164317,0.0002907424859851832,-5.077379968627208e-05,-3.947786584895389e-09
2159,0.043184318431843186,0.0002908959770057486,-5.084452329546116e-05,-3.955590762666169e-09
2160,0.043204320432043204,0.00029104949418141756,-5.091531269362814e-05,-3.963407137669195e-09
2161,0.04322432243224322,0.00029120303752274747,-5.0986167907357664e-05,-3.971235724251298e-09
2162,0.04324432443244325,0.00029135660704990014,-5.105708898732556e-05,-3.9790765372648745e-09
2163,0.04326432643264327,0.0002915102027694392,-5.112807595008434e-05,-3.986929590879073e-09
2164,0.043284328432843286,0.0002916638246932577,-5.119912882553131e-05,-3.9947948995470826e-09
2165,0.043304330433043305,0.00029181747283879106,-5.127024765753829e-05,-4.0026724780206996e-09
2166,0.04332433243324332,0.0002919711472088791,-5.13414324532261e-05,-4.010562340312369e-09
2167,0.04334433443344335,0.00029212484782807055,-5.141268327435175e-05,-4.01846450156593e-09
2168,0.04336433643364337,0.00029227857469883115,-5.148400012712991e-05,-4.026378975799711e-09
2169,0.043384338433843386,0.0002924323278357717,-5.155538304828966e-05,-4.034305777669558e-09
2170,0.043404340434043405,0.0002925861072572318,-5.162683208400824e-05,-4.0422449220392565e-09
2171,0.043424342434243424,0.0002927399129655801,-5.1698347240209526e-05,-4.050196422956974e-09
2172,0.04344434443444344,0.00029289374497984747,-5.17699285647875e-05,-4.058160295346573e-09
2173,0.04346434643464347,0.00029304760330686665,-5.184157607489728e-05,-4.066136553511495e-09
2174,0.04348434843484349,0.00029320148796922345,-5.1913289827394854e-05,-4.074125212588416e-09
2175,0.043504350435043505,0.00029335539897025936,-5.198506983063834e-05,-4.082126286724971e-09
2176,0.043524352435243524,0.0002935093363236507,-5.20569161190722e-05,-4.090139790618056e-09
2177,0.04354435443544354,0.0002936633000439294,-5.212882872923057e-05,-4.098165739022981e-09
2178,0.04356435643564357,0.0002938172901350123,-5.220080767098273e-05,-4.106204146150834e-09
2179,0.04358435843584359,0.0002939713066286145,-5.22728530240711e-05,-4.114255027684185e-09
2180,0.043604360436043606,0.0002941253495133495,-5.23449647599005e-05,-4.12231839705715e-09
2181,0.043624362436243624,0.0002942794188237829,-5.241714296538253e-05,-4.130394270128715e-09
2182,0.04364436443644364,0.00029443351455134476,-5.248938761900272e-05,-4.138482660503144e-09
2183,0.04366436643664367,0.00029458763672124833,-5.256169878413354e-05,-4.146583583573572e-09
2184,0.04368436843684369,0.0002947417853412431,-5.2634076480316015e-05,-4.154697053827711e-09
2185,0.043704370437043706,0.00029489596042966493,-5.2706520753639795e-05,-4.162823086325312e-09
2186,0.043724372437243725,0.00029505016199390385,-5.277903162268746e-05,-4.170961695560545e-09
2187,0.043744374437443743,0.0002952043900452661,-5.2851609115921255e-05,-4.179112896245851e-09
2188,0.04376437643764377,0.0002953586445967677,-5.292425326611381e-05,-4.187276703196974e-09
2189,0.04378437843784379,0.00029551292566362545,-5.299696411146265e-05,-4.195453131360314e-09
2190,0.043804380438043806,0.0002956672332570489,-5.306974168023096e-05,-4.203642195482594e-09
2191,0.043824382438243825,0.0002958215673892534,-5.314258600310992e-05,-4.211843910376489e-09
2192,0.043844384438443844,0.000295975928062437,-5.321549708568902e-05,-4.220058290330435e-09
2193,0.04386438643864386,0.0002961303153094093,-5.3288475010423575e-05,-4.228285351282647e-09
2194,0.04388438843884389,0.0002962847291245483,-5.336151976321831e-05,-4.2365251071309e-09
2195,0.04390439043904391,0.00029643916953014796,-5.3434631400114976e-05,-4.244777573277404e-09
2196,0.043924392439243926,0.00029659363653109037,-5.350780993344941e-05,-4.253042764204821e-09
2197,0.043944394439443944,0.00029674813014405954,-5.358105540516073e-05,-4.261320695041064e-09
2198,0.04396439643964396,0.0002969026503836069,-5.365436785184727e-05,-4.2696113808142965e-09
2199,0.04398439843984399,0.0002970571972624113,-5.3727747305385856e-05,-4.277914836465534e-09
2200,0.04400440044004401,0.00029721177078262726,-5.380119377126018e-05,-4.2862310763785775e-09
2201,0.044024402440244026,0.0002973663709709224,-5.387470731647373e-05,-4.294560116274052e-09
2202,0.044044404440444045,0.00029752099782783274,-5.394828794243487e-05,-4.302901970474284e-09
2203,0.04406440644064406,0.0002976756513716204,-5.402193569505978e-05,-4.311256654271794e-09
2204,0.04408440844084409,0.00029783033161100766,-5.409565059628926e-05,-4.3196241824558385e-09
2205,0.04410441044104411,0.0002979850385646049,-5.416943269292722e-05,-4.328004570365854e-09
2206,0.044124412441244126,0.00029813977223950476,-5.4243282002811174e-05,-4.336397832728778e-09
2207,0.044144414441444145,0.0002982945326443435,-5.4317198547707574e-05,-4.344803984365727e-09
2208,0.044164416441644164,0.00029844931980136286,-5.439118238353609e-05,-4.353223040853795e-09
2209,0.04418441844184419,0.0002986041337185142,-5.446523353027771e-05,-4.361655017005178e-09
2210,0.04420442044204421,0.00029875897440210717,-5.4539352003866946e-05,-4.370099927552175e-09
2211,0.04422442244224423,0.0002989138418767279,-5.461353786606105e-05,-4.378557788241595e-09
2212,0.044244424442444245,0.00029906873614061466,-5.468779111251193e-05,-4.3870286133895625e-09
2213,0.044264426442644264,0.0002992236572182308,-5.47621118047099e-05,-4.395512418762883e-09
2214,0.04428442844284428,0.00029937860511678144,-5.483649996078391e-05,-4.404009219195678e-09
2215,0.04430443044304431,0.0002995335798422149,-5.491095559575102e-05,-4.4125190294624215e-09
2216,0.04432443244324433,0.00029968858142604673,-5.498547878879399e-05,-4.421041865762435e-09
2217,0.044344434443444346,0.00029984360985726044,-5.506006951227087e-05,-4.429577741961439e-09
2218,0.044364436443644364,0.000299998665159154,-5.513472782475308e-05,-4.438126673829125e-09
2219,0.04438443844384438,0.0003001537473428582,-5.520945375427766e-05,-4.446688676478456e-09
2220,0.04440444044404441,0.0003003088564255667,-5.528424734405419e-05,-4.455263765372221e-09
2221,0.04442444244424443,0.00030046399240947984,-5.5359108599650035e-05,-4.4638519551533834e-09
2222,0.044444444444444446,0.00030061915532088887,-5.543403758717292e-05,-4.472453261816566e-09
2223,0.044464446444644465,0.000300774345161461,-5.55090343108341e-05,-4.481067700001579e-09
2224,0.044484448444844484,0.0003009295619406826,-5.558409879448689e-05,-4.489695284792394e-09
2225,0.04450445044504451,0.0003010848056845936,-5.5659231103646816e-05,-4.498336032212132e-09
2226,0.04452445244524453,0.00030124007639367316,-5.573443123950107e-05,-4.506989956870835e-09
2227,0.044544454445444547,0.0003013953740839819,-5.580969924246785e-05,-4.515657074260015e-09
2228,0.044564456445644565,0.0003015506987641181,-5.5885035134186526e-05,-4.524337399466636e-09
2229,0.044584458445844584,0.0003017060504514642,-5.596043895835371e-05,-4.533030948083445e-09
2230,0.0446044604460446,0.00030186142915993936,-5.60359107499811e-05,-4.541737735524007e-09
2231,0.04462446244624463,0.00030201683489769986,-5.611145052962887e-05,-4.550457776890377e-09
2232,0.04464446444644465,0.0003021722676745812,-5.6187058322001196e-05,-4.55919108739016e-09
2233,0.044664466446644666,0.00030232772750890866,-5.6262734173198165e-05,-4.567937682723536e-09
2234,0.044684468446844684,0.0003024832144130517,-5.633847811433376e-05,-4.576697578269665e-09
2235,0.0447044704470447,0.0003026387283931627,-5.6414290160909906e-05,-4.585470789067728e-09
2236,0.04472447244724473,0.00030279426946132354,-5.649017034331138e-05,-4.594257330503512e-09
2237,0.04474447444744475,0.0003029498376413863,-5.6566118721491744e-05,-4.603057218646231e-09
2238,0.044764476447644766,0.0003031054329320262,-5.664213529218385e-05,-4.611870468149482e-09
2239,0.044784478447844785,0.00030326105535838176,-5.671822011857567e-05,-4.620697095182904e-09
2240,0.0448044804480448,0.00030341670492057497,-5.679437320099788e-05,-4.629537114506676e-09
2241,0.04482448244824483,0.0003035723816397077,-5.687059459253627e-05,-4.638390542087968e-09
2242,0.04484448444844485,0.0003037280855228551,-5.694688431096222e-05,-4.647257393108331e-09
2243,0.044864486448644866,0.00030388381658177883,-5.7023242385890926e-05,-4.656137683028352e-09
2244,0.044884488448844885,0.0003040395748368585,-5.7099668868573284e-05,-4.665031427816946e-09
2245,0.044904490449044904,0.00030419536028686837,-5.7176163755954004e-05,-4.673938642217505e-09
2246,0.04492449244924493,0.00030435117295349643,-5.725272710252878e-05,-4.682859342299079e-09
2247,0.04494449444944495,0.00030450701285345363,-5.732935895038591e-05,-4.691793543862518e-09
2248,0.04496449644964497,0.0003046628799801988,-5.7406059283069155e-05,-4.700741261380733e-09
2249,0.044984498449844985,0.00030481877437457227,-5.7482828203271544e-05,-4.709702512070356e-09
2250,0.045004500450045004,0.0003049746960279031,-5.7559665689203e-05,-4.718677310309786e-09
2251,0.04502450245024502,0.00030513064495194366,-5.763657177045965e-05,-4.727665671662777e-09
2252,0.04504450445044505,0.0003052866211717862,-5.7713546510123615e-05,-4.736667612481133e-09
2253,0.04506450645064507,0.00030544262468831725,-5.779058991043249e-05,-4.745683147729564e-09
2254,0.045084508450845086,0.0003055986555234121,-5.7867702026411253e-05,-4.754712293601766e-09
2255,0.045104510451045104,0.0003057547136833722,-5.794488287391182e-05,-4.763755065402172e-09
2256,0.04512451245124512,0.00030591079917453363,-5.802213246891642e-05,-4.772811478446816e-09
2257,0.04514451445144515,0.0003060669120259943,-5.809945088453778e-05,-4.7818815493927e-09
2258,0.04516451645164517,0.00030622305223452253,-5.8176838112704685e-05,-4.7909652930271315e-09
2259,0.045184518451845186,0.0003063792198213752,-5.825429420687089e-05,-4.8000627255772245e-09
2260,0.045204520452045205,0.0003065354147958259,-5.83318191903719e-05,-4.80917386258533e-09
2261,0.045224522452245224,0.00030669163716300426,-5.8409413076121224e-05,-4.818298719361578e-09
2262,0.04524452445244525,0.0003068478869533533,-5.848707594066028e-05,-4.827437312715432e-09
2263,0.04526452645264527,0.0003070041641603607,-5.8564807767655556e-05,-4.836589657302288e-09
2264,0.04528452845284529,0.00030716046880596015,-5.864260861224243e-05,-4.845755769458452e-09
2265,0.045304530453045305,0.0003073168008973636,-5.872047849259863e-05,-4.854935664669412e-09
2266,0.045324532453245324,0.0003074731604554007,-5.879841746109373e-05,-4.86412935923691e-09
2267,0.04534453445344534,0.00030762954748612975,-5.887642553296814e-05,-4.8733368686059496e-09
2268,0.04536453645364537,0.00030778596200438764,-5.8954502745553547e-05,-4.882558208752028e-09
2269,0.04538453845384539,0.00030794240402261713,-5.903264913012918e-05,-4.891793395523379e-09
2270,0.045404540454045406,0.0003080988735453544,-5.9110864698147694e-05,-4.901042444311284e-09
2271,0.045424542454245424,0.0003082553705956491,-5.918914950755015e-05,-4.910305371618669e-09
2272,0.04544454445444544,0.00030841189518065565,-5.926750357637031e-05,-4.919582193020335e-09
2273,0.04546454645464547,0.00030856844730866814,-5.9345926925456063e-05,-4.928872924169387e-09
2274,0.04548454845484549,0.00030872502700310286,-5.942441961368611e-05,-4.938177581634459e-09
2275,0.045504550455045506,0.0003088816342672674,-5.9502981649429184e-05,-4.947496180800208e-09
2276,0.045524552455245525,0.00030903826911560727,-5.958161306898308e-05,-4.956828737727112e-09
2277,0.04554455445544554,0.00030919493156382927,-5.9660313911857643e-05,-4.966175268566235e-09
2278,0.04556455645564557,0.00030935162161723135,-5.9739084191406124e-05,-4.975535788858378e-09
2279,0.04558455845584559,0.0003095083392995022,-5.9817923967202614e-05,-4.9849103152607726e-09
2280,0.045604560456045606,0.0003096650846085127,-5.989683323390699e-05,-4.994298862894775e-09
2281,0.045624562456245625,0.00030982185756689234,-5.997581204844138e-05,-5.003701448380827e-09
2282,0.045644564456445644,0.0003099786581858801,-6.005486043903104e-05,-5.0131180876708915e-09
2283,0.04566456645664567,0.00031013548646962555,-6.013397841619273e-05,-5.022548796300688e-09
2284,0.04568456845684569,0.00031029234243872065,-6.0213166031663936e-05,-5.031993590810868e-09
2285,0.04570457045704571,0.00031044922610365963,-6.02924233118595e-05,-5.041452487148085e-09
2286,0.045724572457245725,0.0003106061374800278,-6.0371750295987003e-05,-5.050925501580785e-09
2287,0.045744574457445744,0.00031076307657667743,-6.0451147006324405e-05,-5.06041264998339e-09
2288,0.04576457645764576,0.00031092004340345933,-6.053061346765116e-05,-5.069913948302568e-09
2289,0.04578457845784579,0.00031107703797884174,-6.061014972638673e-05,-5.079429413022727e-09
2290,0.04580458045804581,0.00031123406030647544,-6.0689755791783915e-05,-5.088959059740674e-09
2291,0.045824582458245826,0.0003113911104029546,-6.076943170553397e-05,-5.09850290485301e-09
2292,0.045844584458445845,0.000311548188289375,-6.0849177520707525e-05,-5.1080609650483846e-09
2293,0.04586458645864586,0.0003117052939652383,-6.092899323607833e-05,-5.117633255710408e-09
2294,0.04588458845884589,0.00031186242744888124,-6.100887889773713e-05,-5.127219793384762e-09
2295,0.04590459045904591,0.0003120195887476205,-6.108883452409955e-05,-5.136820593957037e-09
2296,0.045924592459245926,0.0003121767778831017,-6.11688601696376e-05,-5.146435674205471e-09
2297,0.045944594459445945,0.000312333994858464,-6.124895584221982e-05,-5.156065049787083e-09
2298,0.045964596459645964,0.0003124912396901357,-6.132912158320568e-05,-5.165708737187008e-09
2299,0.04598459845984599,0.00031264851239089524,-6.140935742470795e-05,-5.175366752681097e-09
2300,0.04600460046004601,0.0003128058129737789,-6.148966339953764e-05,-5.185039112575164e-09
2301,0.04602460246024603,0.00031296314144784056,-6.157003953045387e-05,-5.194725832942408e-09
2302,0.046044604460446045,0.0003131204978260408,-6.165048585007573e-05,-5.204426930110063e-09
2303,0.046064606460646064,0.0003132778821256428,-6.173100240180777e-05,-5.214142420686799e-09
2304,0.04608460846084608,0.00031343529435260293,-6.181158920065292e-05,-5.223872320594818e-09
2305,0.04610461046104611,0.00031359273452486884,-6.189224629175847e-05,-5.233616646512918e-09
2306,0.04612461246124613,0.0003137502026437278,-6.197297367836836e-05,-5.243375414098146e-09
2307,0.046144614461446146,0.0003139076987358965,-6.205377142766016e-05,-5.25314864060233e-09
2308,0.046164616461646164,0.000314065222806295,-6.213463955204262e-05,-5.262936341937309e-09
2309,0.04618461846184618,0.00031422277487288625,-6.221557809666446e-05,-5.27273853484061e-09
2310,0.04620462046204621,0.00031438035493825897,-6.229658706808277e-05,-5.282555235103297e-09
2311,0.04622462246224623,0.00031453796302310374,-6.237766651830736e-05,-5.292386459660334e-09
2312,0.046244624462446246,0.00031469559913541514,-6.245881646749159e-05,-5.30223222466784e-09
2313,0.046264626462646265,0.0003148532632874097,-6.25400369463249e-05,-5.312092546558691e-09
2314,0.04628462846284628,0.00031501095549128804,-6.262132798550214e-05,-5.3219674417785146e-09
2315,0.04630463046304631,0.0003151686757627563,-6.270268962455548e-05,-5.3318569270078904e-09
2316,0.04632463246324633,0.00031532642411474186,-6.278412189598801e-05,-5.341761018767842e-09
2317,0.046344634463446346,0.00031548420055384316,-6.286562481640105e-05,-5.351679733193251e-09
2318,0.046364636463646365,0.0003156420050950603,-6.294719842353327e-05,-5.361613086961383e-09
2319,0.046384638463846384,0.0003157998377557769,-6.302884276110708e-05,-5.371561096916253e-09
2320,0.04640464046404641,0.0003159576985411671,-6.311055784214137e-05,-5.381523779143628e-09
2321,0.04642464246424643,0.0003161155874631507,-6.319234369661997e-05,-5.391501150167505e-09
2322,0.04644464446444645,0.00031627350454191053,-6.327420037530892e-05,-5.401493227051637e-09
2323,0.046464646464646465,0.00031643144978523347,-6.335612789779714e-05,-5.411500026088455e-09
2324,0.046484648464846484,0.0003165894232015409,-6.343812628528901e-05,-5.421521563621885e-09
2325,0.0465046504650465,0.0003167474248101536,-6.352019558635878e-05,-5.431557856703922e-09
2326,0.04652465246524653,0.00031690545461643985,-6.360233581452296e-05,-5.441608921512043e-09
2327,0.04654465446544655,0.000317063512644472,-6.368454703032992e-05,-5.451674775431776e-09
2328,0.046564656465646566,0.00031722159888581,-6.376682921256225e-05,-5.461755433784034e-09
2329,0.046584658465846585,0.0003173797133805562,-6.384918246207567e-05,-5.471850915008982e-09
2330,0.0466046604660466,0.000317537856115336,-6.393160674525995e-05,-5.481961234138544e-09
2331,0.04662466246624663,0.0003176960271172726,-6.401410213030553e-05,-5.4920864088105645e-09
2332,0.04664466446644665,0.00031785422639241107,-6.409666863245694e-05,-5.50222645532701e-09
2333,0.046664666466646666,0.0003180124539579324,-6.417930629488844e-05,-5.512381390718899e-09
2334,0.046684668466846685,0.0003181707098216319,-6.42620151372579e-05,-5.522551231427519e-09
2335,0.046704670467046704,0.0003183289939996145,-6.434479520004445e-05,-5.532735994443216e-09
2336,0.04672467246724673,0.0003184873065012587,-6.442764650685464e-05,-5.542935696336765e-09
2337,0.04674467446744675,0.0003186456473392889,-6.451056908968761e-05,-5.5531503539082325e-09
2338,0.04676467646764677,0.00031880401652826666,-6.459356298517878e-05,-5.56337998409138e-09
2339,0.046784678467846785,0.0003189624140788806,-6.467662822022872e-05,-5.573624603583432e-09
2340,0.046804680468046804,0.00031912084000746874,-6.475976483591633e-05,-5.583884229462713e-09
2341,0.04682468246824683,0.000319279294315922,-6.484297283699367e-05,-5.594158877881653e-09
2342,0.04684468446844685,0.0003194377770285968,-6.492625228474485e-05,-5.6044485664675455e-09
2343,0.04686468646864687,0.0003195962881466634,-6.50096031821332e-05,-5.614753311353011e-09
2344,0.046884688468846886,0.00031975482769488057,-6.50930255913839e-05,-5.62507313022236e-09
2345,0.046904690469046904,0.0003199133956780665,-6.517651952466518e-05,-5.635408039474466e-09
2346,0.04692469246924692,0.00032007199210378135,-6.526008500100024e-05,-5.645758055697472e-09
2347,0.04694469446944695,0.0003202306169930105,-6.534372207313593e-05,-5.656123196373144e-09
2348,0.04696469646964697,0.0003203892703540983,-6.542743076209451e-05,-5.666503478170889e-09
2349,0.046984698469846986,0.00032054795220250605,-6.55112111067672e-05,-5.67689891824074e-09
2350,0.047004700470047005,0.0003207066625497957,-6.559506313620388e-05,-5.687309533491575e-09
2351,0.04702470247024702,0.0003208654014115792,-6.567898688972161e-05,-5.697735341113541e-09
2352,0.04704470447044705,0.00032102416879039973,-6.576298237369987e-05,-5.708176357448435e-09
2353,0.04706470647064707,0.000321182964701581,-6.584704962668462e-05,-5.718632599692501e-09
2354,0.047084708470847086,0.0003213417891594684,-6.593118868477007e-05,-5.729104084993233e-09
2355,0.047104710471047105,0.00032150064217957585,-6.601539958698703e-05,-5.739590830591226e-09
