,initial angle,arc_length,incidence angle,distance from mirror
5773,0.0057735773577357735,9.01286456476252e-05,0.06520799880289521,2.9320160380762723e-06
5774,0.005774577457745775,9.014407765672835e-05,0.06521927232567619,2.9330225024805034e-06
5775,0.005775577557755776,9.015950957203618e-05,0.06523054583704392,2.934029134739344e-06
5776,0.0057765776577657765,9.017494139349794e-05,0.06524181933702417,2.9350359348471934e-06
5777,0.005777577757775778,9.019037312118887e-05,0.06525309282562902,2.936042902806669e-06
5778,0.005778577857785779,9.020580475504286e-05,0.06526436630284094,2.9370500386111673e-06
5779,0.0057795779577957795,9.0221236294956e-05,0.06527563976862888,2.9380573422516123e-06
5780,0.005780578057805781,9.023666774112371e-05,0.06528691322305942,2.9390648137384697e-06
5781,0.005781578157815782,9.025209909333936e-05,0.06529818666606335,2.940072453055957e-06
5782,0.0057825782578257824,9.026753035188549e-05,0.06530946009774408,2.9410802602202333e-06
5783,0.005783578357835784,9.028296151629447e-05,0.06532073351796688,2.942088235198464e-06
5784,0.005784578457845785,9.029839258675806e-05,0.06533200692676581,2.943096378000879e-06
5785,0.005785578557855785,9.031382356342922e-05,0.06534328032420977,2.944104688635179e-06
5786,0.005786578657865787,9.032925444608328e-05,0.06535455371023186,2.9451131670843903e-06
5787,0.005787578757875788,9.034468523468909e-05,0.06536582708481847,2.9461218133441794e-06
5788,0.005788578857885788,9.036011592930311e-05,0.06537710044800417,2.9471306274159427e-06
5789,0.00578957895789579,9.037554653009779e-05,0.06538837379982189,2.9481396093086607e-06
5790,0.005790579057905791,9.03909770367162e-05,0.0653996471401996,2.949148758996699e-06
5791,0.005791579157915791,9.040640744929775e-05,0.06541092046914568,2.9501580764868768e-06
5792,0.005792579257925793,9.042183776780514e-05,0.06542219378667906,2.9511675617744572e-06
5793,0.005793579357935794,9.043726799229075e-05,0.0654334670928068,2.9521772148605715e-06
5794,0.005794579457945794,9.045269812270086e-05,0.06544474038750706,2.9531870357394064e-06
5795,0.005795579557955796,9.046812815876697e-05,0.06545601367071817,2.954197024391089e-06
5796,0.005796579657965797,9.048355810108327e-05,0.06546728694262076,2.955207180852219e-06
5797,0.005797579757975798,9.049898794902248e-05,0.06547856020300966,2.956217505079429e-06
5798,0.005798579857985799,9.051441770293774e-05,0.06548983345201434,2.957227997093545e-06
5799,0.0057995799579958,9.052984736259521e-05,0.06550110668956743,2.958238656876952e-06
5800,0.005800580058005801,9.054527692802746e-05,0.06551237991566504,2.9592494844294833e-06
5801,0.005801580158015802,9.056070639941855e-05,0.06552365313038361,2.9602604797608983e-06
5802,0.005802580258025803,9.057613577648583e-05,0.06553492633363465,2.961271642850377e-06
5803,0.005803580358035804,9.059156505920582e-05,0.06554619952540783,2.962282973694075e-06
5804,0.005804580458045805,9.060699424783468e-05,0.06555747270579015,2.9632944723064835e-06
5805,0.005805580558055806,9.062242334226717e-05,0.06556874587475454,2.9643061386784054e-06
5806,0.005806580658065807,9.063785234222823e-05,0.06558001903221547,2.9653179727894997e-06
5807,0.0058075807580758075,9.065328124799819e-05,0.06559129217826092,2.966329974655848e-06
5808,0.005808580858085809,9.066871005935549e-05,0.06560256531282499,2.9673421442606146e-06
5809,0.00580958095809581,9.068413877637237e-05,0.06561383843593428,2.9683544816062335e-06
5810,0.0058105810581058105,9.069956739910953e-05,0.06562511154761244,2.9693669866943855e-06
5811,0.005811581158115812,9.071499592754781e-05,0.06563638464785795,2.9703796595215114e-06
5812,0.005812581258125813,9.073042436147866e-05,0.06564765773661595,2.9713925000716153e-06
5813,0.0058135813581358135,9.074585270099228e-05,0.06565893081388692,2.972405508348313e-06
5814,0.005814581458145815,9.076128094611433e-05,0.06567020387972741,2.9734186843509844e-06
5815,0.005815581558155816,9.077670909689989e-05,0.06568147693412124,2.974432028080942e-06
5816,0.0058165816581658165,9.079213715303057e-05,0.06569274997698712,2.975445539514966e-06
5817,0.005817581758175818,9.080756511480532e-05,0.065704023008423,2.976459218670387e-06
5818,0.005818581858185819,9.082299298211075e-05,0.0657152960283834,2.97747306553745e-06
5819,0.0058195819581958195,9.083842075493897e-05,0.06572656903687864,2.9784870801133293e-06
5820,0.005820582058205821,9.085384843321323e-05,0.0657378420339057,2.979501262390672e-06
5821,0.005821582158215822,9.086927601698737e-05,0.06574911501945854,2.98051561237071e-06
5822,0.005822582258225822,9.088470350616571e-05,0.06576038799351039,2.981530130044843e-06
5823,0.005823582358235824,9.090013090085812e-05,0.06577166095611213,2.982544815417989e-06
5824,0.005824582458245825,9.091555820077219e-05,0.06578293390716966,2.9835596684686023e-06
5825,0.005825582558255825,9.09309854062201e-05,0.06579420684679586,2.9845746892149094e-06
5826,0.005826582658265827,9.09464125171766e-05,0.06580547977496257,2.9855898776529445e-06
5827,0.005827582758275828,9.096183953332327e-05,0.06581675269157149,2.986605233759438e-06
5828,0.005828582858285828,9.097726645489372e-05,0.06582802559673137,2.9876207575474562e-06
5829,0.00582958295829583,9.09926932817926e-05,0.06583929849039687,2.988636449008411e-06
5830,0.005830583058305831,9.100812001389553e-05,0.06585057137252583,2.9896523081318006e-06
5831,0.005831583158315831,9.102354665151518e-05,0.06586184424322773,2.9906683349359025e-06
5832,0.005832583258325833,9.103897319424509e-05,0.06587311710237494,2.9916845293916343e-06
5833,0.005833583358335834,9.105439964235937e-05,0.06588438995006035,2.99270089151474e-06
5834,0.005834583458345835,9.106982599568565e-05,0.06589566278622835,2.9937174212915494e-06
5835,0.005835583558355836,9.10852522541614e-05,0.0659069356108667,2.9947341187156283e-06
5836,0.005836583658365837,9.110067841808852e-05,0.06591820842407188,2.9957509838045597e-06
5837,0.005837583758375838,9.1116104486974e-05,0.06592948122568636,2.9967680165235314e-06
5838,0.005838583858385839,9.113153046116186e-05,0.06594075401581571,2.997785216892907e-06
5839,0.00583958395839584,9.114695634054298e-05,0.06595202679445529,2.9988025849031786e-06
5840,0.005840584058405841,9.11623821250569e-05,0.06596329956156549,2.999820120548043e-06
5841,0.005841584158415842,9.117780781463026e-05,0.06597457231713645,3.000837823820342e-06
5842,0.005842584258425843,9.119323340944874e-05,0.06598584506122898,3.0018556947300115e-06
5843,0.005843584358435844,9.120865890932055e-05,0.06599711779379136,3.0028737332620796e-06
5844,0.0058445844584458445,9.122408431419478e-05,0.06600839051479501,3.0038919394108667e-06
5845,0.005845584558455846,9.123950962423917e-05,0.06601966322430726,3.004910313185128e-06
5846,0.005846584658465847,9.125493483931458e-05,0.06603093592227108,3.0059288545733593e-06
5847,0.0058475847584758475,9.127035995943063e-05,0.06604220860872706,3.0069475635738778e-06
5848,0.005848584858485849,9.128578498457511e-05,0.066053481283645,3.0079664401835585e-06
5849,0.00584958495849585,9.130120991480286e-05,0.06606475394706038,3.0089854844037063e-06
5850,0.0058505850585058505,9.131663474989147e-05,0.06607602659888492,3.0100046962173047e-06
5851,0.005851585158515852,9.13320594900513e-05,0.06608729923921441,3.011024075635934e-06
5852,0.005852585258525853,9.134748413515218e-05,0.06609857186800137,3.0120436226486733e-06
5853,0.0058535853585358535,9.136290868510509e-05,0.06610984448521823,3.013063337247315e-06
5854,0.005854585458545855,9.13783331400502e-05,0.06612111709091496,3.014083219438804e-06
5855,0.005855585558555856,9.139375749995943e-05,0.06613238968507569,3.015103269218964e-06
5856,0.0058565856585658565,9.140918176462056e-05,0.06614366226764876,3.016123486571436e-06
5857,0.005857585758575858,9.142460593426236e-05,0.06615493483870644,3.0171438715090307e-06
5858,0.005858585858585859,9.144003000874108e-05,0.0661662073982035,3.018164424019915e-06
5859,0.005859585958595859,9.145545398809152e-05,0.06617747994616299,3.0191851441040687e-06
5860,0.005860586058605861,9.147087787227668e-05,0.06618875248257314,3.0202060317567205e-06
5861,0.005861586158615862,9.148630166127479e-05,0.06620002500742098,3.021227086974104e-06
5862,0.005862586258625862,9.150172535493637e-05,0.06621129752066025,3.022248309743999e-06
5863,0.005863586358635864,9.151714895344281e-05,0.06622257002237808,3.0232697000760887e-06
5864,0.005864586458645865,9.153257245676143e-05,0.06623384251253496,3.0242912579658856e-06
5865,0.005865586558655865,9.154799586479418e-05,0.06624511499113248,3.0253129834045707e-06
5866,0.005866586658665867,9.15634191775686e-05,0.06625638745815399,3.026334876391641e-06
5867,0.005867586758675868,9.157884239501648e-05,0.066267659913602,3.0273569369202506e-06
5868,0.005868586858685868,9.159426551711515e-05,0.06627893235747043,3.0283791649865692e-06
5869,0.00586958695869587,9.16096885440594e-05,0.06629020478980116,3.029401560601182e-06
5870,0.005870587058705871,9.162511147560856e-05,0.06630147721054272,3.0304241237458085e-06
5871,0.005871587158715872,9.164053431177776e-05,0.06631274961971195,3.0314468544191223e-06
5872,0.005872587258725873,9.165595705252702e-05,0.06632402201727026,3.0324697526161425e-06
5873,0.005873587358735874,9.167137969783636e-05,0.06633529440323889,3.0334928183332145e-06
5874,0.005874587458745875,9.168680224784601e-05,0.06634656677765884,3.0345160515773116e-06
5875,0.005875587558755876,9.170222470248078e-05,0.06635783914050707,3.035539452341117e-06
5876,0.005876587658765877,9.171764706160046e-05,0.06636911149173796,3.0365630206129964e-06
5877,0.005877587758775878,9.173306932516383e-05,0.06638038383135242,3.037586756387881e-06
5878,0.005878587858785879,9.174849149357586e-05,0.0663916561594815,3.038610659690327e-06
5879,0.00587958795879588,9.176391356618145e-05,0.06640292847591289,3.0396347304745067e-06
5880,0.005880588058805881,9.177933554338724e-05,0.06641420078077305,3.040658968765088e-06
5881,0.0058815881588158815,9.179475742526718e-05,0.06642547307411081,3.0416833745646564e-06
5882,0.005882588258825883,9.181017921143824e-05,0.06643674535576409,3.042707947845434e-06
5883,0.005883588358835884,9.182560090191114e-05,0.06644801762579365,3.043732688605797e-06
5884,0.0058845884588458845,9.184102249705013e-05,0.06645928988430469,3.044757596867617e-06
5885,0.005885588558855886,9.18564439965449e-05,0.06647056213117325,3.0457826726079405e-06
5886,0.005886588658865887,9.187186540044604e-05,0.0664818343664397,3.0468079158277932e-06
5887,0.0058875887588758875,9.188728670863018e-05,0.06649310659006677,3.0478333265166395e-06
5888,0.005888588858885889,9.190270792125175e-05,0.06650437880209974,3.048858904682412e-06
5889,0.00588958895889589,9.191812903816943e-05,0.06651565100250795,3.0498846503133774e-06
5890,0.0058905890589058905,9.19335500595114e-05,0.06652692319133971,3.050910563415727e-06
5891,0.005891589158915892,9.194897098518335e-05,0.06653819536854746,3.0519366439808514e-06
5892,0.005892589258925893,9.19643918149711e-05,0.06654946753406538,3.0529628919921598e-06
5893,0.0058935893589358935,9.197981254924755e-05,0.06656073968804493,3.0539893074721334e-06
5894,0.005894589458945895,9.199523318766959e-05,0.06657201183035784,3.0550158903955964e-06
5895,0.005895589558955896,9.201065373043688e-05,0.06658328396107695,3.056042640773505e-06
5896,0.005896589658965896,9.202607417745807e-05,0.06659455608016697,3.0570695585974393e-06
5897,0.005897589758975898,9.20414945285907e-05,0.06660582818759436,3.0580966438555717e-06
5898,0.005898589858985899,9.2056914784082e-05,0.06661710028343767,3.0591238965620317e-06
5899,0.005899589958995899,9.207233494357116e-05,0.06662837236759166,3.060151316690444e-06
5900,0.005900590059005901,9.208775500732329e-05,0.06663964444015008,3.06117890425613e-06
5901,0.005901590159015902,9.21031749752864e-05,0.06665091650108067,3.0622066592532885e-06
5902,0.005902590259025902,9.211859484722626e-05,0.06666218855032051,3.0632345816639656e-06
5903,0.005903590359035904,9.21340146232937e-05,0.06667346058791804,3.0642626714958724e-06
5904,0.005904590459045905,9.214943430361858e-05,0.06668473261393086,3.0652909287553296e-06
5905,0.005905590559055905,9.216485388803123e-05,0.06669600462827517,3.0663193534286812e-06
5906,0.005906590659065907,9.218027337639581e-05,0.06670727663096367,3.067347945504525e-06
5907,0.005907590759075908,9.219569276889171e-05,0.06671854862201047,3.068376704992485e-06
5908,0.005908590859085909,9.221111206542401e-05,0.06672982060140846,3.0694056318838852e-06
5909,0.00590959095909591,9.222653126588858e-05,0.06674109256912329,3.0704347261694327e-06
5910,0.005910591059105911,9.224195037047667e-05,0.06675236452522249,3.0714639878595496e-06
5911,0.005911591159115912,9.225736937896265e-05,0.06676363646963561,3.0724934169368295e-06
5912,0.005912591259125913,9.22727882915299e-05,0.06677490840242771,3.073523013411173e-06
5913,0.005913591359135914,9.228820710794152e-05,0.06678618032351631,3.0745527772644148e-06
5914,0.005914591459145915,9.230362582827532e-05,0.0667974522329377,3.0755827084994045e-06
5915,0.005915591559155916,9.231904445263024e-05,0.06680872413071579,3.076612807120407e-06
5916,0.005916591659165917,9.233446298082196e-05,0.06681999601681848,3.0776430731127636e-06
5917,0.005917591759175918,9.23498814129336e-05,0.06683126789124838,3.0786735064796795e-06
5918,0.0059185918591859185,9.236529974897086e-05,0.06684253975402721,3.0797041072191906e-06
5919,0.00591959195919592,9.2380717988745e-05,0.06685381160509542,3.0807348753163338e-06
5920,0.005920592059205921,9.239613613240858e-05,0.06686508344450716,3.0817658107789583e-06
5921,0.0059215921592159215,9.241155417991308e-05,0.06687635527223341,3.0827969136014727e-06
5922,0.005922592259225923,9.242697213121038e-05,0.06688762708828955,3.0838281837783118e-06
5923,0.005923592359235924,9.244238998632921e-05,0.06689889889267295,3.0848596213090474e-06
5924,0.0059245924592459245,9.245780774512358e-05,0.06691017068531756,3.0858912261815637e-06
5925,0.005925592559255926,9.247322540779302e-05,0.06692144246633616,3.0869229984068624e-06
5926,0.005926592659265927,9.248864297426636e-05,0.06693271423568607,3.0879549379778316e-06
5927,0.0059275927592759275,9.250406044431333e-05,0.06694398599329902,3.0889870448767075e-06
5928,0.005928592859285929,9.251947781812744e-05,0.06695525773922496,3.090019319114094e-06
5929,0.00592959295929593,9.2534895095748e-05,0.06696652947350387,3.091051760690272e-06
5930,0.0059305930593059305,9.255031227690475e-05,0.06697780119603991,3.092084369584792e-06
5931,0.005931593159315932,9.256572936155294e-05,0.06698907290681813,3.093117145792301e-06
5932,0.005932593259325933,9.258114635023635e-05,0.06700034460603325,3.0941500893468766e-06
5933,0.005933593359335933,9.259656324234197e-05,0.06701161629347699,3.095183200205097e-06
5934,0.005934593459345935,9.261198003800169e-05,0.06702288796919034,3.0962164783734415e-06
5935,0.005935593559355936,9.262739673732404e-05,0.06703415963322178,3.0972499238568332e-06
5936,0.005936593659365936,9.264281334026166e-05,0.0670454312855543,3.0982835366497438e-06
5937,0.005937593759375938,9.265822984666136e-05,0.0670567029261486,3.0993173167395473e-06
5938,0.005938593859385939,9.267364625684433e-05,0.06706797455511336,3.1003512641454294e-06
5939,0.005939593959395939,9.26890625703193e-05,0.06707924617228056,3.1013853788320855e-06
5940,0.005940594059405941,9.270447878731871e-05,0.0670905177777435,3.1024196608127504e-06
5941,0.005941594159415942,9.271989490790789e-05,0.06710178937151245,3.1034541100894515e-06
5942,0.005942594259425942,9.273531093187644e-05,0.0671130609535238,3.104488726645714e-06
5943,0.005943594359435944,9.275072685944067e-05,0.06712433252387791,3.1055235104936996e-06
5944,0.005944594459445945,9.27661426903491e-05,0.06713560408244747,3.1065584616141705e-06
5945,0.005945594559455946,9.278155842471319e-05,0.067146875629311,3.10759358001225e-06
5946,0.005946594659465947,9.279697406248804e-05,0.06715814716444386,3.108628865682567e-06
5947,0.005947594759475948,9.281238960352405e-05,0.06716941868779568,3.1096643186127136e-06
5948,0.005948594859485949,9.28278050481264e-05,0.06718069019948228,3.1106999388208314e-06
5949,0.00594959495949595,9.284322039607608e-05,0.06719196169944468,3.11173572628985e-06
5950,0.005950595059505951,9.285863564743425e-05,0.06720323318767185,3.112771681021519e-06
5951,0.005951595159515952,9.287405080193393e-05,0.06721450466410808,3.1138078029955355e-06
5952,0.005952595259525953,9.288946585989435e-05,0.06722577612883804,3.114844092230996e-06
5953,0.005953595359535954,9.290488082111481e-05,0.0672370475818203,3.1158805487120483e-06
5954,0.005954595459545955,9.292029568559111e-05,0.06724831902305363,3.1169171724360477e-06
5955,0.0059555955595559555,9.293571045341842e-05,0.06725959045256732,3.1179539634070337e-06
5956,0.005956595659565957,9.295112512435284e-05,0.06727086187028293,3.1189909216062394e-06
5957,0.005957595759575958,9.296653969862957e-05,0.06728213327628307,3.1200280470471234e-06
5958,0.0059585958595859585,9.298195417604053e-05,0.06729340467050635,3.1210653397133235e-06
5959,0.00595959595959596,9.299736855670015e-05,0.06730467605299209,3.1221027996101765e-06
5960,0.005960596059605961,9.3012782840645e-05,0.06731594742374732,3.1231404267377836e-06
5961,0.0059615961596159615,9.30281970276124e-05,0.06732721878270671,3.1241782210760947e-06
5962,0.005962596259625963,9.304361111785251e-05,0.06733849012993548,3.125216182639591e-06
5963,0.005963596359635964,9.305902511115475e-05,0.06734976146537451,3.1262543114117254e-06
5964,0.0059645964596459645,9.307443900749256e-05,0.06736103278903505,3.1272926073883435e-06
5965,0.005965596559655966,9.308985280697959e-05,0.06737230410094915,3.128331070574735e-06
5966,0.005966596659665967,9.31052665096377e-05,0.06738357540111388,3.129369700970009e-06
5967,0.0059675967596759675,9.312068011533733e-05,0.06739484668950414,3.1304084985630675e-06
5968,0.005968596859685969,9.313609362400628e-05,0.06740611796608394,3.1314474633466776e-06
5969,0.00596959695969597,9.315150703574269e-05,0.06741738923090787,3.1324865953250873e-06
5970,0.00597059705970597,9.316692035060453e-05,0.06742866048398576,3.13352589449984e-06
5971,0.005971597159715972,9.31823335682152e-05,0.06743993172520456,3.134565360843169e-06
5972,0.005972597259725973,9.319774668908323e-05,0.06745120295472828,3.135604994387004e-06
5973,0.005973597359735973,9.321315971281515e-05,0.06746247417243992,3.136644795102438e-06
5974,0.005974597459745975,9.32285726394748e-05,0.06747374537835393,3.1376847629914068e-06
5975,0.005975597559755976,9.324398546912372e-05,0.06748501657250341,3.1387248980556933e-06
5976,0.005976597659765976,9.325939820182517e-05,0.06749628775490925,3.1397652002972e-06
5977,0.005977597759775978,9.327481083717286e-05,0.06750755892542641,3.14080566968613e-06
5978,0.005978597859785979,9.329022337560417e-05,0.06751883008422405,3.1418463062496403e-06
5979,0.005979597959795979,9.330563581671968e-05,0.06753010123115954,3.14288710995839e-06
5980,0.005980598059805981,9.332104816091384e-05,0.06754137236637743,3.1439280808366457e-06
5981,0.005981598159815982,9.333646040770709e-05,0.06755264348971703,3.1449692188496464e-06
5982,0.005982598259825983,9.335187255752936e-05,0.06756391460132492,3.1460105240240605e-06
5983,0.005983598359835984,9.33672846100294e-05,0.06757518570108872,3.1470519963337855e-06
5984,0.005984598459845985,9.33826965652831e-05,0.06758645678903846,3.148093635781574e-06
5985,0.005985598559855986,9.339810842348448e-05,0.06759772786523259,3.149135442378169e-06
5986,0.005986598659865987,9.341352018437674e-05,0.06760899892959824,3.1501774161038367e-06
5987,0.005987598759875988,9.34289318478592e-05,0.06762026998210519,3.1512195569493937e-06
5988,0.005988598859885989,9.344434341418559e-05,0.0676315410228285,3.152261864929623e-06
5989,0.00598959895989599,9.34597548832139e-05,0.06764281205174437,3.153304340032546e-06
5990,0.005990599059905991,9.347516625496976e-05,0.06765408306885355,3.154346982257522e-06
5991,0.005991599159915992,9.349057752938304e-05,0.06766535407414177,3.1553897915974308e-06
5992,0.0059925992599259926,9.35059887064579e-05,0.06767662506760787,3.1564327680501764e-06
5993,0.005993599359935994,9.352139978618377e-05,0.06768789604925246,3.1574759116126685e-06
5994,0.005994599459945995,9.353681076836371e-05,0.06769916701901571,3.1585192222691947e-06
5995,0.0059955995599559955,9.355222165341219e-05,0.06771043797703934,3.159562700045441e-06
5996,0.005996599659965997,9.356763244083498e-05,0.06772170892317002,3.160606344905564e-06
5997,0.005997599759975998,9.358304313097704e-05,0.06773297985750928,3.1616501568705468e-06
5998,0.0059985998599859985,9.359845372361545e-05,0.06774425077998657,3.1626941359229117e-06
5999,0.005999599959996,9.361386421877268e-05,0.06775552169062514,3.1637382820618004e-06
6000,0.006000600060006001,9.362927461651462e-05,0.06776679258945631,3.1647825952893e-06
6001,0.0060016001600160015,9.364468491663813e-05,0.06777806347640274,3.1658270755892617e-06
6002,0.006002600260026003,9.366009511954582e-05,0.06778933435159357,3.166871722986597e-06
6003,0.006003600360036004,9.367550522463185e-05,0.06780060521485598,3.167916537437854e-06
6004,0.0060046004600460045,9.369091523233906e-05,0.06781187606631922,3.168961518970676e-06
6005,0.006005600560056006,9.370632514240081e-05,0.06782314690590535,3.170006667564601e-06
6006,0.006006600660066007,9.372173495500864e-05,0.06783441773368167,3.171051983230239e-06
6007,0.0060076007600760074,9.373714466997007e-05,0.0678456885495852,3.17209746595215e-06
6008,0.006008600860086009,9.375255428737132e-05,0.06785695935366125,3.173143115733803e-06
6009,0.00600960096009601,9.376796380708972e-05,0.06786823014584785,3.174188932564488e-06
6010,0.00601060106010601,9.378337322915893e-05,0.06787950092618099,3.1752349164441063e-06
6011,0.006011601160116012,9.379878255354265e-05,0.06789077169463607,3.17628106736781e-06
6012,0.006012601260126013,9.381419178032948e-05,0.0679020424512626,3.177327385339231e-06
6013,0.006013601360136013,9.382960090938608e-05,0.0679133131960134,3.1783738703469292e-06
6014,0.006014601460146015,9.38450099408177e-05,0.06792458392891551,3.1794205223956695e-06
6015,0.006015601560156016,9.386041887437961e-05,0.06793585464991045,3.1804673414664423e-06
6016,0.006016601660166017,9.387582771035501e-05,0.06794712535908157,3.1815143275761005e-06
6017,0.006017601760176018,9.389123644843211e-05,0.06795839605633272,3.1825614807010725e-06
6018,0.006018601860186019,9.390664508880104e-05,0.06796966674174701,3.183608800851892e-06
6019,0.00601960196019602,9.392205363156439e-05,0.06798093741532052,3.1846562880331482e-06
6020,0.006020602060206021,9.393746207620962e-05,0.067992208076919,3.185703942207608e-06
6021,0.006021602160216022,9.395287042315224e-05,0.06800347872668143,3.1867517634011342e-06
6022,0.006022602260226023,9.396827867234856e-05,0.0680147493645857,3.187799751608369e-06
6023,0.006023602360236024,9.398368682355713e-05,0.06802601999056686,3.1888479068105006e-06
6024,0.006024602460246025,9.399909487696813e-05,0.06803729060469135,3.1898962290180773e-06
6025,0.006025602560256026,9.401450283260849e-05,0.06804856120694962,3.190944718230544e-06
6026,0.006026602660266027,9.40299106902102e-05,0.06805983179729103,3.191993374427274e-06
6027,0.006027602760276028,9.404531845003125e-05,0.06807110237577103,3.193042197623434e-06
6028,0.006028602860286029,9.406072611177237e-05,0.06808237294231001,3.1940911877962617e-06
6029,0.0060296029602960296,9.407613367560615e-05,0.06809364349698681,3.195140344955116e-06
6030,0.006030603060306031,9.409154114152977e-05,0.06810491403976335,3.1961896690974152e-06
6031,0.006031603160316032,9.410694850940777e-05,0.06811618457063234,3.1972391602115412e-06
6032,0.0060326032603260325,9.412235577933048e-05,0.06812745508960051,3.1982888183012534e-06
6033,0.006033603360336034,9.413776295120931e-05,0.06813872559666134,3.1993386433581256e-06
6034,0.006034603460346035,9.41531700249824e-05,0.06814999609180296,3.200388635375548e-06
6035,0.0060356035603560355,9.416857700071829e-05,0.06816126657503876,3.201438794355797e-06
6036,0.006036603660366037,9.418398387851184e-05,0.06817253704639627,3.202489120302947e-06
6037,0.006037603760376038,9.419939065833134e-05,0.06818380750587305,3.2035396132124447e-06
6038,0.0060386038603860385,9.42147973396666e-05,0.06819507795332226,3.204590273047105e-06
6039,0.00603960396039604,9.423020392313264e-05,0.06820634838893241,3.205641099846473e-06
6040,0.006040604060406041,9.424561040853482e-05,0.06821761881263998,3.206692093594882e-06
6041,0.0060416041604160415,9.426101679559308e-05,0.06822888922437961,3.2077432542708276e-06
6042,0.006042604260426043,9.427642308450932e-05,0.06824015962418413,3.208794581885688e-06
6043,0.006043604360436044,9.429182927542954e-05,0.06825143001212744,3.209846076447033e-06
6044,0.0060446044604460444,9.430723536793268e-05,0.06826270038808148,3.2108977379237256e-06
6045,0.006045604560456046,9.43226413624175e-05,0.06827397075217909,3.2119495663405904e-06
6046,0.006046604660466047,9.433804725852594e-05,0.06828524110428982,3.213001561670783e-06
6047,0.006047604760476047,9.435345305647426e-05,0.06829651144449025,3.214053723926672e-06
6048,0.006048604860486049,9.436885875608049e-05,0.06830778177273998,3.215106053093431e-06
6049,0.00604960496049605,9.438426435758013e-05,0.06831905208909672,3.216158549184749e-06
6050,0.00605060506050605,9.439966986055791e-05,0.06833032239346205,3.217211212169854e-06
6051,0.006051605160516052,9.441507526533648e-05,0.06834159268591783,3.218264042068393e-06
6052,0.006052605260526053,9.443048057183554e-05,0.06835286296643324,3.219317038872479e-06
6053,0.006053605360536054,9.444588577985056e-05,0.06836413323497784,3.2203702025657306e-06
6054,0.006054605460546055,9.446129088967132e-05,0.06837540349162348,3.2214235331655576e-06
6055,0.006055605560556056,9.447669590093788e-05,0.06838667373625813,3.2224770306449465e-06
6056,0.006056605660566057,9.449210081400175e-05,0.06839794396901346,3.223530695025537e-06
6057,0.006057605760576058,9.450750562849276e-05,0.06840921418976831,3.2245845262796064e-06
6058,0.006058605860586059,9.452291034472545e-05,0.06842048439860361,3.2256385244262702e-06
6059,0.00605960596059606,9.453831496243758e-05,0.06843175459546999,3.2266926894451836e-06
6060,0.006060606060606061,9.4553719481598e-05,0.06844302478035151,3.2277470213318093e-06
6061,0.006061606160616062,9.45691239023892e-05,0.068454294953305,3.2288015200962347e-06
6062,0.006062606260626063,9.458452822465784e-05,0.06846556511427801,3.2298561857255595e-06
6063,0.006063606360636064,9.45999324483472e-05,0.06847683526326752,3.2309110182134944e-06
6064,0.006064606460646065,9.461533657354927e-05,0.06848810540031616,3.231966017563932e-06
6065,0.006065606560656066,9.463074060031844e-05,0.06849937552542557,3.2330211837781976e-06
6066,0.0060666066606660666,9.464614452842478e-05,0.06851064563853335,3.2340765168381324e-06
6067,0.006067606760676068,9.466154835789599e-05,0.0685219157396339,3.2351320167432264e-06
6068,0.006068606860686069,9.467695208894695e-05,0.06853318582883093,3.236187683505799e-06
6069,0.0060696069606960695,9.469235572131004e-05,0.06854445590602419,3.237243517105103e-06
6070,0.006070607060706071,9.470775925502708e-05,0.06855572597121921,3.238299517541597e-06
6071,0.006071607160716072,9.472316269005272e-05,0.06856699602442362,3.2393556848097627e-06
6072,0.0060726072607260725,9.473856602650636e-05,0.06857826606568773,3.2404120189153797e-06
6073,0.006073607360736074,9.475396926435582e-05,0.06858953609498193,3.241468519853835e-06
6074,0.006074607460746075,9.476937240345112e-05,0.06860080611225707,3.2425251876124314e-06
6075,0.0060756075607560755,9.478477544363074e-05,0.06861207611748603,3.2435820221776766e-06
6076,0.006076607660766077,9.48001783853476e-05,0.06862334611081905,3.244639023578238e-06
6077,0.006077607760776078,9.481558122816119e-05,0.0686346160920878,3.245696191781475e-06
6078,0.0060786078607860785,9.483098397239403e-05,0.06864588606142223,3.2467535268071163e-06
6079,0.00607960796079608,9.484638661769202e-05,0.06865715601871408,3.247811028628442e-06
6080,0.006080608060806081,9.48617891643232e-05,0.06866842596404592,3.2488686972614424e-06
6081,0.0060816081608160814,9.487719161212811e-05,0.06867969589737155,3.2499265326927583e-06
6082,0.006082608260826083,9.489259396104724e-05,0.06869096581866799,3.25098453491589e-06
6083,0.006083608360836084,9.490799621120755e-05,0.06870223572798259,3.2520427039371445e-06
6084,0.006084608460846084,9.492339836240391e-05,0.06871350562525697,3.2531010397400166e-06
6085,0.006085608560856086,9.493880041472348e-05,0.068724775510529,3.2541595423280805e-06
6086,0.006086608660866087,9.495420236829126e-05,0.06873604538383647,3.255218211707515e-06
6087,0.006087608760876087,9.496960422288416e-05,0.06874731524509267,3.256277047860572e-06
6088,0.006088608860886089,9.498500597853048e-05,0.06875858509434311,3.2573360507867816e-06
6089,0.00608960896089609,9.500040763527627e-05,0.06876985493157747,3.2583952204868957e-06
6090,0.006090609060906091,9.501580919314527e-05,0.0687811247568147,3.259454556960132e-06
6091,0.006091609160916092,9.50312106520274e-05,0.06879239457002459,3.260514060196506e-06
